frame,smile,mouth_open,head_turn
493,0.3869183148656572,0.0007327827042900024,0.02554633601435593
494,0.38634602086884634,0.0007133073938478316,0.024445490379418646
495,0.3861197914396013,0.0007353604804458362,0.02325700409710407
496,0.3853014281817845,0.0007293237389863602,0.022233540192246434
497,0.3850901552609035,0.0007299244503623674,0.02158891941819872
498,0.38561322007860455,0.0007508693628811409,0.021188824836696894
499,0.38619036759649,0.0007825829171841697,0.01897159551403352
500,0.38593459129333496,0.000770330853161535,0.016805638226547414
501,0.38504244600023546,0.000728245807944664,0.015318985562771557
502,0.38493046164512634,0.0007274344097822904,0.013890859471367936
503,0.384470841714314,0.0007209721037984958,0.012061823359025375
504,0.3844603768416813,0.0007485589345118829,0.010643117994602236
505,0.3838021457195282,0.0007572776604709881,0.00893431030479925
506,0.3833598835127694,0.0007131648100247341,0.009239113423973322
507,0.3828730200018201,0.0006561741507279554,0.00977702225957598
508,0.3832560692514692,0.0007218365416130317,0.008823026803189091
509,0.3831094247954232,0.0007209575144640569,0.008968812978959509
510,0.3836247878415244,0.0007467581682638931,0.009833942466814603
511,0.3837682093892778,0.0007156802249872791,0.009270780819601247
512,0.3830733469554356,0.0006500947264222695,0.009451832056843808
513,0.3823871101651872,0.0006318279650128847,0.009511423663103154
514,0.38221524868692663,0.0006401896451799465,0.008753069310582109
515,0.3827459812164306,0.0005387904633867688,0.010496038145252636
516,0.3828985052449362,0.000505417150894313,0.010116390883922575
517,0.3825743879590715,0.00042513218483821087,0.010063799497272286
518,0.38223506723131456,0.0003740198257479018,0.010799057049942868
519,0.38338620747838703,0.0004116325102846271,0.011406965753329652
520,0.3845721398081098,0.00047291649596965205,0.01172455313748547
521,0.3301129383700234,0.00042465597133351754,0.010866192435579639
522,0.2750397707734789,0.0003986096791257815,0.008715723641216755
523,0.2199928845678057,0.0003184990491718054,0.007532931997307709
